model,file,token_count,iso_script,iso_639_3,script,name,cc_pages,speakers,script_prevalence,cc_spk_rank
CohereLabs/aya-expanse-8b,nso_Latn.dev,53499,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
deepseek-ai/DeepSeek-V4.1-Flash,nso_Latn.dev,54545,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
meta-models/Muse-Glimmer-30B,nso_Latn.dev,51673,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
google/gemma-4-E4B-it,nso_Latn.dev,52378,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
ibm-granite/granite-4.1-3b,nso_Latn.dev,56382,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
facebook/nllb-200-3.3B,nso_Latn.dev,39226,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
CohereLabs/c4ai-command-r-08-2024,nso_Latn.dev,53499,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
gpt-5,nso_Latn.dev,47551,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
gpt-6-astra,nso_Latn.dev,47551,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
claude-opus-4-8,nso_Latn.dev,76210,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
claude-fable-5,nso_Latn.dev,76210,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
gemini-3.1-pro-preview,nso_Latn.dev,52379,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
gemini-3.8-flash,nso_Latn.dev,52379,nso_Latn,nso,Latn,Sepedi,2460.0,5300000.0,,126
openai/gpt-oss-20b,nus_Latn.dev,82513,nus_Latn,nus,Latn,Nuer,,890000.0,,190
CohereLabs/command-a-plus-05-2026-bf16,nus_Latn.dev,76223,nus_Latn,nus,Latn,Nuer,,890000.0,,190
meta-llama/Llama-4-Scout-17B-16E-Instruct,nus_Latn.dev,83945,nus_Latn,nus,Latn,Nuer,,890000.0,,190
zai-org/GLM-5.3,nus_Latn.dev,78222,nus_Latn,nus,Latn,Nuer,,890000.0,,190
google/gemma-3-4b-it,nus_Latn.dev,76317,nus_Latn,nus,Latn,Nuer,,890000.0,,190
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,nus_Latn.dev,43768,nus_Latn,nus,Latn,Nuer,,890000.0,,190
ibm-granite/granite-4.1-8b,nus_Latn.dev,102506,nus_Latn,nus,Latn,Nuer,,890000.0,,190
CohereLabs/c4ai-command-a-03-2025,nus_Latn.dev,89415,nus_Latn,nus,Latn,Nuer,,890000.0,,190
Qwen/Qwen3.6-35B-A3B,nus_Latn.dev,101105,nus_Latn,nus,Latn,Nuer,,890000.0,,190
facebook/nllb-moe-54b,nus_Latn.dev,54791,nus_Latn,nus,Latn,Nuer,,890000.0,,190
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,nus_Latn.dev,99546,nus_Latn,nus,Latn,Nuer,,890000.0,,190
meta-llama/Llama-3.3-70B-Instruct,nus_Latn.dev,102144,nus_Latn,nus,Latn,Nuer,,890000.0,,190
allenai/Olmo-3-1125-32B,nus_Latn.dev,102506,nus_Latn,nus,Latn,Nuer,,890000.0,,190
allenai/Olmo-3.1-32B-Instruct,nus_Latn.dev,102506,nus_Latn,nus,Latn,Nuer,,890000.0,,190
meta-llama/Llama-3.2-3B-Instruct,nus_Latn.dev,102144,nus_Latn,nus,Latn,Nuer,,890000.0,,190
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nus_Latn.dev,88401,nus_Latn,nus,Latn,Nuer,,890000.0,,190
CohereLabs/tiny-aya-base,nus_Latn.dev,100014,nus_Latn,nus,Latn,Nuer,,890000.0,,190
deepseek-ai/DeepSeek-V4-Flash,nus_Latn.dev,87533,nus_Latn,nus,Latn,Nuer,,890000.0,,190
tiiuae/Falcon3-7B-Instruct,nus_Latn.dev,95897,nus_Latn,nus,Latn,Nuer,,890000.0,,190
mistralai/Ministral-3-8B-Instruct-2512,nus_Latn.dev,99546,nus_Latn,nus,Latn,Nuer,,890000.0,,190
microsoft/phi-4,nus_Latn.dev,102506,nus_Latn,nus,Latn,Nuer,,890000.0,,190
Qwen/Qwen3-8B,nus_Latn.dev,88401,nus_Latn,nus,Latn,Nuer,,890000.0,,190
moonshotai/Kimi-K3,nus_Latn.dev,89056,nus_Latn,nus,Latn,Nuer,,890000.0,,190
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nus_Latn.dev,43066,nus_Latn,nus,Latn,Nuer,,890000.0,,190
meta-llama/Llama-2-7b-hf,nus_Latn.dev,84352,nus_Latn,nus,Latn,Nuer,,890000.0,,190
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,nus_Latn.dev,99546,nus_Latn,nus,Latn,Nuer,,890000.0,,190
CohereLabs/aya-expanse-8b,nus_Latn.dev,89413,nus_Latn,nus,Latn,Nuer,,890000.0,,190
deepseek-ai/DeepSeek-V4.1-Flash,nus_Latn.dev,87533,nus_Latn,nus,Latn,Nuer,,890000.0,,190
meta-models/Muse-Glimmer-30B,nus_Latn.dev,83945,nus_Latn,nus,Latn,Nuer,,890000.0,,190
google/gemma-4-E4B-it,nus_Latn.dev,76316,nus_Latn,nus,Latn,Nuer,,890000.0,,190
ibm-granite/granite-4.1-3b,nus_Latn.dev,102506,nus_Latn,nus,Latn,Nuer,,890000.0,,190
facebook/nllb-200-3.3B,nus_Latn.dev,54791,nus_Latn,nus,Latn,Nuer,,890000.0,,190
CohereLabs/c4ai-command-r-08-2024,nus_Latn.dev,89413,nus_Latn,nus,Latn,Nuer,,890000.0,,190
gpt-5,nus_Latn.dev,82519,nus_Latn,nus,Latn,Nuer,,890000.0,,190
gpt-6-astra,nus_Latn.dev,82519,nus_Latn,nus,Latn,Nuer,,890000.0,,190
claude-opus-4-8,nus_Latn.dev,130945,nus_Latn,nus,Latn,Nuer,,890000.0,,190
claude-fable-5,nus_Latn.dev,130945,nus_Latn,nus,Latn,Nuer,,890000.0,,190
gemini-3.1-pro-preview,nus_Latn.dev,76317,nus_Latn,nus,Latn,Nuer,,890000.0,,190
gemini-3.8-flash,nus_Latn.dev,76317,nus_Latn,nus,Latn,Nuer,,890000.0,,190
openai/gpt-oss-20b,nya_Latn.dev,41457,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
CohereLabs/command-a-plus-05-2026-bf16,nya_Latn.dev,49798,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
meta-llama/Llama-4-Scout-17B-16E-Instruct,nya_Latn.dev,47183,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
zai-org/GLM-5.3,nya_Latn.dev,53279,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
google/gemma-3-4b-it,nya_Latn.dev,49125,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,nya_Latn.dev,51177,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
ibm-granite/granite-4.1-8b,nya_Latn.dev,53874,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
CohereLabs/c4ai-command-a-03-2025,nya_Latn.dev,51073,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
Qwen/Qwen3.6-35B-A3B,nya_Latn.dev,52752,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
facebook/nllb-moe-54b,nya_Latn.dev,33390,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,nya_Latn.dev,52498,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
meta-llama/Llama-3.3-70B-Instruct,nya_Latn.dev,53142,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
allenai/Olmo-3-1125-32B,nya_Latn.dev,53874,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
allenai/Olmo-3.1-32B-Instruct,nya_Latn.dev,53874,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
meta-llama/Llama-3.2-3B-Instruct,nya_Latn.dev,53142,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,nya_Latn.dev,54289,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
CohereLabs/tiny-aya-base,nya_Latn.dev,48493,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
deepseek-ai/DeepSeek-V4-Flash,nya_Latn.dev,53214,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
tiiuae/Falcon3-7B-Instruct,nya_Latn.dev,54696,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
mistralai/Ministral-3-8B-Instruct-2512,nya_Latn.dev,52498,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
microsoft/phi-4,nya_Latn.dev,53874,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
Qwen/Qwen3-8B,nya_Latn.dev,54289,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
moonshotai/Kimi-K3,nya_Latn.dev,53644,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,nya_Latn.dev,50083,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
meta-llama/Llama-2-7b-hf,nya_Latn.dev,60911,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,nya_Latn.dev,52498,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
CohereLabs/aya-expanse-8b,nya_Latn.dev,51071,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
deepseek-ai/DeepSeek-V4.1-Flash,nya_Latn.dev,53214,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
meta-models/Muse-Glimmer-30B,nya_Latn.dev,47183,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
google/gemma-4-E4B-it,nya_Latn.dev,49124,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
ibm-granite/granite-4.1-3b,nya_Latn.dev,53874,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
facebook/nllb-200-3.3B,nya_Latn.dev,33390,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
CohereLabs/c4ai-command-r-08-2024,nya_Latn.dev,51071,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
gpt-5,nya_Latn.dev,41463,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
gpt-6-astra,nya_Latn.dev,41463,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
claude-opus-4-8,nya_Latn.dev,76507,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
claude-fable-5,nya_Latn.dev,76507,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
gemini-3.1-pro-preview,nya_Latn.dev,49125,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
gemini-3.8-flash,nya_Latn.dev,49125,nya_Latn,nya,Latn,Chichewa,15896.0,13000000.0,,114
openai/gpt-oss-20b,oci_Latn.dev,40680,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
CohereLabs/command-a-plus-05-2026-bf16,oci_Latn.dev,43080,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
meta-llama/Llama-4-Scout-17B-16E-Instruct,oci_Latn.dev,42889,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
zai-org/GLM-5.3,oci_Latn.dev,45994,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
google/gemma-3-4b-it,oci_Latn.dev,44080,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,oci_Latn.dev,46657,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
ibm-granite/granite-4.1-8b,oci_Latn.dev,46966,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
CohereLabs/c4ai-command-a-03-2025,oci_Latn.dev,44556,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
Qwen/Qwen3.6-35B-A3B,oci_Latn.dev,45021,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
facebook/nllb-moe-54b,oci_Latn.dev,40430,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,oci_Latn.dev,43308,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
meta-llama/Llama-3.3-70B-Instruct,oci_Latn.dev,46753,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
allenai/Olmo-3-1125-32B,oci_Latn.dev,46966,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
allenai/Olmo-3.1-32B-Instruct,oci_Latn.dev,46966,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
meta-llama/Llama-3.2-3B-Instruct,oci_Latn.dev,46753,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,oci_Latn.dev,47302,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
CohereLabs/tiny-aya-base,oci_Latn.dev,44632,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
deepseek-ai/DeepSeek-V4-Flash,oci_Latn.dev,45632,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
tiiuae/Falcon3-7B-Instruct,oci_Latn.dev,47033,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
mistralai/Ministral-3-8B-Instruct-2512,oci_Latn.dev,43308,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
microsoft/phi-4,oci_Latn.dev,46966,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
Qwen/Qwen3-8B,oci_Latn.dev,47302,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
moonshotai/Kimi-K3,oci_Latn.dev,47355,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,oci_Latn.dev,46059,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
meta-llama/Llama-2-7b-hf,oci_Latn.dev,50237,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,oci_Latn.dev,43308,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
CohereLabs/aya-expanse-8b,oci_Latn.dev,44554,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
deepseek-ai/DeepSeek-V4.1-Flash,oci_Latn.dev,45632,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
meta-models/Muse-Glimmer-30B,oci_Latn.dev,42889,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
google/gemma-4-E4B-it,oci_Latn.dev,44079,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
ibm-granite/granite-4.1-3b,oci_Latn.dev,46966,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
facebook/nllb-200-3.3B,oci_Latn.dev,40430,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
CohereLabs/c4ai-command-r-08-2024,oci_Latn.dev,44554,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
gpt-5,oci_Latn.dev,40686,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
gpt-6-astra,oci_Latn.dev,40686,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
claude-opus-4-8,oci_Latn.dev,62887,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
claude-fable-5,oci_Latn.dev,62887,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
gemini-3.1-pro-preview,oci_Latn.dev,44080,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
gemini-3.8-flash,oci_Latn.dev,44080,oci_Latn,oci,Latn,Occitan,80309.0,2000000.0,,87
openai/gpt-oss-20b,ory_Orya.dev,127879,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
CohereLabs/command-a-plus-05-2026-bf16,ory_Orya.dev,217756,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
meta-llama/Llama-4-Scout-17B-16E-Instruct,ory_Orya.dev,217775,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
zai-org/GLM-5.3,ory_Orya.dev,322118,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
google/gemma-3-4b-it,ory_Orya.dev,92068,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,ory_Orya.dev,1803,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
ibm-granite/granite-4.1-8b,ory_Orya.dev,323242,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
CohereLabs/c4ai-command-a-03-2025,ory_Orya.dev,260326,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
Qwen/Qwen3.6-35B-A3B,ory_Orya.dev,112931,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
facebook/nllb-moe-54b,ory_Orya.dev,40049,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,ory_Orya.dev,342448,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
meta-llama/Llama-3.3-70B-Instruct,ory_Orya.dev,315969,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
allenai/Olmo-3-1125-32B,ory_Orya.dev,323242,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
allenai/Olmo-3.1-32B-Instruct,ory_Orya.dev,323242,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
meta-llama/Llama-3.2-3B-Instruct,ory_Orya.dev,315969,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,ory_Orya.dev,257119,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
CohereLabs/tiny-aya-base,ory_Orya.dev,209852,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
deepseek-ai/DeepSeek-V4-Flash,ory_Orya.dev,143129,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
tiiuae/Falcon3-7B-Instruct,ory_Orya.dev,260489,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
mistralai/Ministral-3-8B-Instruct-2512,ory_Orya.dev,342448,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
microsoft/phi-4,ory_Orya.dev,323242,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
Qwen/Qwen3-8B,ory_Orya.dev,257119,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
moonshotai/Kimi-K3,ory_Orya.dev,165920,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ory_Orya.dev,1323,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
meta-llama/Llama-2-7b-hf,ory_Orya.dev,343588,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ory_Orya.dev,342448,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
CohereLabs/aya-expanse-8b,ory_Orya.dev,260324,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
deepseek-ai/DeepSeek-V4.1-Flash,ory_Orya.dev,143129,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
meta-models/Muse-Glimmer-30B,ory_Orya.dev,217775,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
google/gemma-4-E4B-it,ory_Orya.dev,92067,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
ibm-granite/granite-4.1-3b,ory_Orya.dev,323242,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
facebook/nllb-200-3.3B,ory_Orya.dev,40049,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
CohereLabs/c4ai-command-r-08-2024,ory_Orya.dev,260324,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
gpt-5,ory_Orya.dev,127885,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
gpt-6-astra,ory_Orya.dev,127885,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
claude-opus-4-8,ory_Orya.dev,205154,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
claude-fable-5,ory_Orya.dev,205154,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
gemini-3.1-pro-preview,ory_Orya.dev,92068,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
gemini-3.8-flash,ory_Orya.dev,92068,ory_Orya,ory,Orya,Odia,155380.0,35000000.0,,75
openai/gpt-oss-20b,pag_Latn.dev,37141,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
CohereLabs/command-a-plus-05-2026-bf16,pag_Latn.dev,37876,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
meta-llama/Llama-4-Scout-17B-16E-Instruct,pag_Latn.dev,38071,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
zai-org/GLM-5.3,pag_Latn.dev,40357,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
google/gemma-3-4b-it,pag_Latn.dev,39020,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,pag_Latn.dev,40475,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
ibm-granite/granite-4.1-8b,pag_Latn.dev,40856,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
CohereLabs/c4ai-command-a-03-2025,pag_Latn.dev,39181,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
Qwen/Qwen3.6-35B-A3B,pag_Latn.dev,40260,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
facebook/nllb-moe-54b,pag_Latn.dev,32609,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,pag_Latn.dev,39980,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
meta-llama/Llama-3.3-70B-Instruct,pag_Latn.dev,40535,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
allenai/Olmo-3-1125-32B,pag_Latn.dev,40856,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
allenai/Olmo-3.1-32B-Instruct,pag_Latn.dev,40856,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
meta-llama/Llama-3.2-3B-Instruct,pag_Latn.dev,40535,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,pag_Latn.dev,41308,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
CohereLabs/tiny-aya-base,pag_Latn.dev,38775,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
deepseek-ai/DeepSeek-V4-Flash,pag_Latn.dev,39661,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
tiiuae/Falcon3-7B-Instruct,pag_Latn.dev,41603,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
mistralai/Ministral-3-8B-Instruct-2512,pag_Latn.dev,39980,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
microsoft/phi-4,pag_Latn.dev,40856,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
Qwen/Qwen3-8B,pag_Latn.dev,41308,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
moonshotai/Kimi-K3,pag_Latn.dev,40729,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,pag_Latn.dev,39624,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
meta-llama/Llama-2-7b-hf,pag_Latn.dev,46258,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,pag_Latn.dev,39980,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
CohereLabs/aya-expanse-8b,pag_Latn.dev,39179,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
deepseek-ai/DeepSeek-V4.1-Flash,pag_Latn.dev,39661,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
meta-models/Muse-Glimmer-30B,pag_Latn.dev,38071,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
google/gemma-4-E4B-it,pag_Latn.dev,39019,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
ibm-granite/granite-4.1-3b,pag_Latn.dev,40856,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
facebook/nllb-200-3.3B,pag_Latn.dev,32609,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
CohereLabs/c4ai-command-r-08-2024,pag_Latn.dev,39179,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
gpt-5,pag_Latn.dev,37147,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
gpt-6-astra,pag_Latn.dev,37147,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
claude-opus-4-8,pag_Latn.dev,59991,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
claude-fable-5,pag_Latn.dev,59991,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
gemini-3.1-pro-preview,pag_Latn.dev,39020,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
gemini-3.8-flash,pag_Latn.dev,39020,pag_Latn,pag,Latn,Pangasinan,,1500000.0,,183
openai/gpt-oss-20b,pan_Guru.dev,66815,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
CohereLabs/command-a-plus-05-2026-bf16,pan_Guru.dev,74096,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
meta-llama/Llama-4-Scout-17B-16E-Instruct,pan_Guru.dev,80699,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
zai-org/GLM-5.3,pan_Guru.dev,202044,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
google/gemma-3-4b-it,pan_Guru.dev,70394,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,pan_Guru.dev,1938,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
ibm-granite/granite-4.1-8b,pan_Guru.dev,203096,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
CohereLabs/c4ai-command-a-03-2025,pan_Guru.dev,204581,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
Qwen/Qwen3.6-35B-A3B,pan_Guru.dev,105623,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
facebook/nllb-moe-54b,pan_Guru.dev,43321,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,pan_Guru.dev,78746,pan_Guru,pan,Guru,Punjabi,185192.0,200000000.0,,73
