model,file,token_count
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,pbt_Arab.dev,2088
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,pes_Arab.dev,1849
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,plt_Latn.dev,51496
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,pol_Latn.dev,51729
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,por_Latn.dev,44093
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,prs_Arab.dev,1461
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,quy_Latn.dev,51137
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ron_Latn.dev,47729
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,run_Latn.dev,51794
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,rus_Cyrl.dev,2789
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sag_Latn.dev,45151
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,san_Deva.dev,1444
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sat_Olck.dev,772
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scn_Latn.dev,46129
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,shn_Mymr.dev,4019
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sin_Sinh.dev,1940
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,slk_Latn.dev,49675
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,slv_Latn.dev,44113
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,smo_Latn.dev,46630
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sna_Latn.dev,52281
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,snd_Arab.dev,1240
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,som_Latn.dev,51897
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sot_Latn.dev,50717
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,spa_Latn.dev,46246
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,srd_Latn.dev,46384
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,srp_Cyrl.dev,2094
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ssw_Latn.dev,51788
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sun_Latn.dev,44822
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,swe_Latn.dev,44699
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,swh_Latn.dev,46616
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,szl_Latn.dev,49256
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tam_Taml.dev,2291
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,taq_Latn.dev,39936
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,taq_Tfng.dev,5995
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tat_Cyrl.dev,2431
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tel_Telu.dev,2645
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tgk_Cyrl.dev,2647
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tgl_Latn.dev,52097
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tha_Thai.dev,1722
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tir_Ethi.dev,840
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tpi_Latn.dev,48672
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tsn_Latn.dev,52546
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tso_Latn.dev,51558
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tuk_Latn.dev,53857
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tum_Latn.dev,57484
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tur_Latn.dev,50675
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,twi_Latn.dev,37515
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,tzm_Tfng.dev,1842
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,uig_Arab.dev,1703
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ukr_Cyrl.dev,2528
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,umb_Latn.dev,46280
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,urd_Arab.dev,905
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,uzn_Latn.dev,52410
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,vec_Latn.dev,41206
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,vie_Latn.dev,48997
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,war_Latn.dev,50536
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,wol_Latn.dev,45047
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,xho_Latn.dev,50267
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ydd_Hebr.dev,2321
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,yor_Latn.dev,53008
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,yue_Hant.dev,919
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,zho_Hans.dev,1575
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,zho_Hant.dev,952
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,zsm_Latn.dev,45047
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,zul_Latn.dev,52933
meta-llama/Llama-2-7b-hf,ace_Arab.dev,117962
meta-llama/Llama-2-7b-hf,ace_Latn.dev,57068
meta-llama/Llama-2-7b-hf,acm_Arab.dev,98895
meta-llama/Llama-2-7b-hf,acq_Arab.dev,100046
meta-llama/Llama-2-7b-hf,aeb_Arab.dev,98194
meta-llama/Llama-2-7b-hf,afr_Latn.dev,47122
meta-llama/Llama-2-7b-hf,aka_Latn.dev,65757
meta-llama/Llama-2-7b-hf,als_Latn.dev,68288
meta-llama/Llama-2-7b-hf,amh_Ethi.dev,218121
meta-llama/Llama-2-7b-hf,apc_Arab.dev,94579
meta-llama/Llama-2-7b-hf,arb_Arab.dev,101258
meta-llama/Llama-2-7b-hf,arb_Latn.dev,69506
meta-llama/Llama-2-7b-hf,ars_Arab.dev,101405
meta-llama/Llama-2-7b-hf,ary_Arab.dev,99093
meta-llama/Llama-2-7b-hf,arz_Arab.dev,99806
meta-llama/Llama-2-7b-hf,asm_Beng.dev,182291
meta-llama/Llama-2-7b-hf,ast_Latn.dev,44701
meta-llama/Llama-2-7b-hf,awa_Deva.dev,134141
meta-llama/Llama-2-7b-hf,ayr_Latn.dev,61283
meta-llama/Llama-2-7b-hf,azb_Arab.dev,111144
meta-llama/Llama-2-7b-hf,azj_Latn.dev,78052
meta-llama/Llama-2-7b-hf,bak_Cyrl.dev,86916
meta-llama/Llama-2-7b-hf,bam_Latn.dev,60084
meta-llama/Llama-2-7b-hf,ban_Latn.dev,53841
meta-llama/Llama-2-7b-hf,bel_Cyrl.dev,72300
meta-llama/Llama-2-7b-hf,bem_Latn.dev,65202
meta-llama/Llama-2-7b-hf,ben_Beng.dev,159398
meta-llama/Llama-2-7b-hf,bho_Deva.dev,133215
meta-llama/Llama-2-7b-hf,bjn_Arab.dev,124636
meta-llama/Llama-2-7b-hf,bjn_Latn.dev,53094
meta-llama/Llama-2-7b-hf,bod_Tibt.dev,197781
meta-llama/Llama-2-7b-hf,bos_Latn.dev,51251
meta-llama/Llama-2-7b-hf,bug_Latn.dev,57029
meta-llama/Llama-2-7b-hf,bul_Cyrl.dev,53999
meta-llama/Llama-2-7b-hf,cat_Latn.dev,45978
meta-llama/Llama-2-7b-hf,ceb_Latn.dev,58804
meta-llama/Llama-2-7b-hf,ces_Latn.dev,51282
meta-llama/Llama-2-7b-hf,cjk_Latn.dev,58209
meta-llama/Llama-2-7b-hf,ckb_Arab.dev,130385
meta-llama/Llama-2-7b-hf,crh_Latn.dev,64363
meta-llama/Llama-2-7b-hf,cym_Latn.dev,62679
meta-llama/Llama-2-7b-hf,dan_Latn.dev,46454
meta-llama/Llama-2-7b-hf,deu_Latn.dev,43116
meta-llama/Llama-2-7b-hf,dik_Latn.dev,56932
meta-llama/Llama-2-7b-hf,dyu_Latn.dev,56655
meta-llama/Llama-2-7b-hf,dzo_Tibt.dev,221406
meta-llama/Llama-2-7b-hf,ell_Grek.dev,147609
meta-llama/Llama-2-7b-hf,eng_Latn.dev,30743
meta-llama/Llama-2-7b-hf,epo_Latn.dev,50615
meta-llama/Llama-2-7b-hf,est_Latn.dev,53223
meta-llama/Llama-2-7b-hf,eus_Latn.dev,54251
meta-llama/Llama-2-7b-hf,ewe_Latn.dev,68760
meta-llama/Llama-2-7b-hf,fao_Latn.dev,57790
meta-llama/Llama-2-7b-hf,fij_Latn.dev,60365
meta-llama/Llama-2-7b-hf,fin_Latn.dev,57753
meta-llama/Llama-2-7b-hf,fon_Latn.dev,84693
meta-llama/Llama-2-7b-hf,fra_Latn.dev,44412
meta-llama/Llama-2-7b-hf,fur_Latn.dev,51368
meta-llama/Llama-2-7b-hf,fuv_Latn.dev,52117
meta-llama/Llama-2-7b-hf,gaz_Latn.dev,66849
meta-llama/Llama-2-7b-hf,gla_Latn.dev,70002
meta-llama/Llama-2-7b-hf,gle_Latn.dev,65193
meta-llama/Llama-2-7b-hf,glg_Latn.dev,44788
meta-llama/Llama-2-7b-hf,grn_Latn.dev,60159
meta-llama/Llama-2-7b-hf,guj_Gujr.dev,295033
meta-llama/Llama-2-7b-hf,hat_Latn.dev,47782
meta-llama/Llama-2-7b-hf,hau_Latn.dev,57434
meta-llama/Llama-2-7b-hf,heb_Hebr.dev,97538
meta-llama/Llama-2-7b-hf,hin_Deva.dev,136108
meta-llama/Llama-2-7b-hf,hne_Deva.dev,131537
meta-llama/Llama-2-7b-hf,hrv_Latn.dev,50807
meta-llama/Llama-2-7b-hf,hun_Latn.dev,54010
meta-llama/Llama-2-7b-hf,hye_Armn.dev,151378
meta-llama/Llama-2-7b-hf,ibo_Latn.dev,68460
meta-llama/Llama-2-7b-hf,ilo_Latn.dev,60440
meta-llama/Llama-2-7b-hf,ind_Latn.dev,53437
meta-llama/Llama-2-7b-hf,isl_Latn.dev,59620
meta-llama/Llama-2-7b-hf,ita_Latn.dev,44332
meta-llama/Llama-2-7b-hf,jav_Latn.dev,51990
meta-llama/Llama-2-7b-hf,jpn_Jpan.dev,66156
meta-llama/Llama-2-7b-hf,kab_Latn.dev,60078
meta-llama/Llama-2-7b-hf,kac_Latn.dev,67669
meta-llama/Llama-2-7b-hf,kam_Latn.dev,57639
meta-llama/Llama-2-7b-hf,kan_Knda.dev,320373
meta-llama/Llama-2-7b-hf,kas_Arab.dev,130623
meta-llama/Llama-2-7b-hf,kas_Deva.dev,131645
meta-llama/Llama-2-7b-hf,kat_Geor.dev,144223
meta-llama/Llama-2-7b-hf,kaz_Cyrl.dev,75073
meta-llama/Llama-2-7b-hf,kbp_Latn.dev,104259
meta-llama/Llama-2-7b-hf,kea_Latn.dev,47954
meta-llama/Llama-2-7b-hf,khk_Cyrl.dev,82781
meta-llama/Llama-2-7b-hf,khm_Khmr.dev,306042
meta-llama/Llama-2-7b-hf,kik_Latn.dev,75872
meta-llama/Llama-2-7b-hf,kin_Latn.dev,61836
meta-llama/Llama-2-7b-hf,kir_Cyrl.dev,73166
meta-llama/Llama-2-7b-hf,kmb_Latn.dev,61073
meta-llama/Llama-2-7b-hf,kmr_Latn.dev,61929
meta-llama/Llama-2-7b-hf,knc_Arab.dev,112819
meta-llama/Llama-2-7b-hf,knc_Latn.dev,64498
meta-llama/Llama-2-7b-hf,kon_Latn.dev,58208
meta-llama/Llama-2-7b-hf,kor_Hang.dev,94432
meta-llama/Llama-2-7b-hf,lao_Laoo.dev,339647
meta-llama/Llama-2-7b-hf,lij_Latn.dev,55150
meta-llama/Llama-2-7b-hf,lim_Latn.dev,49439
meta-llama/Llama-2-7b-hf,lin_Latn.dev,54110
meta-llama/Llama-2-7b-hf,lit_Latn.dev,57762
meta-llama/Llama-2-7b-hf,lmo_Latn.dev,55759
meta-llama/Llama-2-7b-hf,ltg_Latn.dev,60202
meta-llama/Llama-2-7b-hf,ltz_Latn.dev,54477
meta-llama/Llama-2-7b-hf,lua_Latn.dev,56806
meta-llama/Llama-2-7b-hf,lug_Latn.dev,57228
meta-llama/Llama-2-7b-hf,luo_Latn.dev,53371
meta-llama/Llama-2-7b-hf,lus_Latn.dev,55558
meta-llama/Llama-2-7b-hf,lvs_Latn.dev,63481
meta-llama/Llama-2-7b-hf,mag_Deva.dev,132707
meta-llama/Llama-2-7b-hf,mai_Deva.dev,136736
meta-llama/Llama-2-7b-hf,mal_Mlym.dev,163740
meta-llama/Llama-2-7b-hf,mar_Deva.dev,135160
meta-llama/Llama-2-7b-hf,min_Arab.dev,127101
meta-llama/Llama-2-7b-hf,min_Latn.dev,53154
meta-llama/Llama-2-7b-hf,mkd_Cyrl.dev,55703
meta-llama/Llama-2-7b-hf,mlt_Latn.dev,64681
meta-llama/Llama-2-7b-hf,mni_Beng.dev,171979
meta-llama/Llama-2-7b-hf,mos_Latn.dev,64530
meta-llama/Llama-2-7b-hf,mri_Latn.dev,65542
meta-llama/Llama-2-7b-hf,mya_Mymr.dev,247666
meta-llama/Llama-2-7b-hf,nld_Latn.dev,44439
meta-llama/Llama-2-7b-hf,nno_Latn.dev,46778
meta-llama/Llama-2-7b-hf,nob_Latn.dev,45394
meta-llama/Llama-2-7b-hf,npi_Deva.dev,132623
meta-llama/Llama-2-7b-hf,nso_Latn.dev,60816
meta-llama/Llama-2-7b-hf,nus_Latn.dev,84352
meta-llama/Llama-2-7b-hf,nya_Latn.dev,60911
meta-llama/Llama-2-7b-hf,oci_Latn.dev,50237
meta-llama/Llama-2-7b-hf,ory_Orya.dev,343588
meta-llama/Llama-2-7b-hf,pag_Latn.dev,46258
meta-llama/Llama-2-7b-hf,pan_Guru.dev,278667
meta-llama/Llama-2-7b-hf,pap_Latn.dev,49976
meta-llama/Llama-2-7b-hf,pbt_Arab.dev,128457
meta-llama/Llama-2-7b-hf,pes_Arab.dev,118130
meta-llama/Llama-2-7b-hf,plt_Latn.dev,64139
meta-llama/Llama-2-7b-hf,pol_Latn.dev,51610
meta-llama/Llama-2-7b-hf,por_Latn.dev,43223
meta-llama/Llama-2-7b-hf,prs_Arab.dev,114804
meta-llama/Llama-2-7b-hf,quy_Latn.dev,59155
meta-llama/Llama-2-7b-hf,ron_Latn.dev,51525
meta-llama/Llama-2-7b-hf,run_Latn.dev,61428
meta-llama/Llama-2-7b-hf,rus_Cyrl.dev,50279
meta-llama/Llama-2-7b-hf,sag_Latn.dev,58597
meta-llama/Llama-2-7b-hf,san_Deva.dev,136741
meta-llama/Llama-2-7b-hf,sat_Olck.dev,352510
meta-llama/Llama-2-7b-hf,scn_Latn.dev,54806
meta-llama/Llama-2-7b-hf,shn_Mymr.dev,349995
meta-llama/Llama-2-7b-hf,sin_Sinh.dev,234855
meta-llama/Llama-2-7b-hf,slk_Latn.dev,55198
meta-llama/Llama-2-7b-hf,slv_Latn.dev,50652
meta-llama/Llama-2-7b-hf,smo_Latn.dev,64314
meta-llama/Llama-2-7b-hf,sna_Latn.dev,60511
meta-llama/Llama-2-7b-hf,snd_Arab.dev,124164
meta-llama/Llama-2-7b-hf,som_Latn.dev,63830
meta-llama/Llama-2-7b-hf,sot_Latn.dev,62567
meta-llama/Llama-2-7b-hf,spa_Latn.dev,44318
meta-llama/Llama-2-7b-hf,srd_Latn.dev,55075
meta-llama/Llama-2-7b-hf,srp_Cyrl.dev,52540
meta-llama/Llama-2-7b-hf,ssw_Latn.dev,61037
meta-llama/Llama-2-7b-hf,sun_Latn.dev,53396
meta-llama/Llama-2-7b-hf,swe_Latn.dev,43798
meta-llama/Llama-2-7b-hf,swh_Latn.dev,56076
meta-llama/Llama-2-7b-hf,szl_Latn.dev,58741
meta-llama/Llama-2-7b-hf,tam_Taml.dev,173565
meta-llama/Llama-2-7b-hf,taq_Latn.dev,58226
meta-llama/Llama-2-7b-hf,taq_Tfng.dev,249397
meta-llama/Llama-2-7b-hf,tat_Cyrl.dev,75949
meta-llama/Llama-2-7b-hf,tel_Telu.dev,317497
meta-llama/Llama-2-7b-hf,tgk_Cyrl.dev,81167
meta-llama/Llama-2-7b-hf,tgl_Latn.dev,60223
meta-llama/Llama-2-7b-hf,tha_Thai.dev,128816
meta-llama/Llama-2-7b-hf,tir_Ethi.dev,220850
meta-llama/Llama-2-7b-hf,tpi_Latn.dev,59007
meta-llama/Llama-2-7b-hf,tsn_Latn.dev,64508
meta-llama/Llama-2-7b-hf,tso_Latn.dev,65093
meta-llama/Llama-2-7b-hf,tuk_Latn.dev,66830
meta-llama/Llama-2-7b-hf,tum_Latn.dev,73469
meta-llama/Llama-2-7b-hf,tur_Latn.dev,62483
meta-llama/Llama-2-7b-hf,twi_Latn.dev,60632
meta-llama/Llama-2-7b-hf,tzm_Tfng.dev,261201
meta-llama/Llama-2-7b-hf,uig_Arab.dev,144485
meta-llama/Llama-2-7b-hf,ukr_Cyrl.dev,52541
meta-llama/Llama-2-7b-hf,umb_Latn.dev,56312
meta-llama/Llama-2-7b-hf,urd_Arab.dev,129554
meta-llama/Llama-2-7b-hf,uzn_Latn.dev,61288
meta-llama/Llama-2-7b-hf,vec_Latn.dev,47156
meta-llama/Llama-2-7b-hf,vie_Latn.dev,87470
meta-llama/Llama-2-7b-hf,war_Latn.dev,60566
meta-llama/Llama-2-7b-hf,wol_Latn.dev,53969
meta-llama/Llama-2-7b-hf,xho_Latn.dev,59714
meta-llama/Llama-2-7b-hf,ydd_Hebr.dev,135290
meta-llama/Llama-2-7b-hf,yor_Latn.dev,80514
meta-llama/Llama-2-7b-hf,yue_Hant.dev,62095
meta-llama/Llama-2-7b-hf,zho_Hans.dev,59550
meta-llama/Llama-2-7b-hf,zho_Hant.dev,63967
meta-llama/Llama-2-7b-hf,zsm_Latn.dev,55450
meta-llama/Llama-2-7b-hf,zul_Latn.dev,62832
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ace_Arab.dev,65239
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ace_Latn.dev,48913
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,acm_Arab.dev,33638
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,acq_Arab.dev,33480
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,aeb_Arab.dev,34786
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,afr_Latn.dev,40327
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,aka_Latn.dev,67508
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,als_Latn.dev,49609
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,amh_Ethi.dev,200523
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,apc_Arab.dev,32940
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,arb_Arab.dev,33108
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,arb_Latn.dev,61423
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ars_Arab.dev,33228
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ary_Arab.dev,36411
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,arz_Arab.dev,34239
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,asm_Beng.dev,87618
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ast_Latn.dev,37487
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,awa_Deva.dev,54063
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ayr_Latn.dev,53310
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,azb_Arab.dev,47007
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,azj_Latn.dev,48002
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bak_Cyrl.dev,68613
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bam_Latn.dev,64872
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ban_Latn.dev,44533
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bel_Cyrl.dev,57921
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bem_Latn.dev,56602
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ben_Beng.dev,54483
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bho_Deva.dev,54706
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bjn_Arab.dev,64426
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bjn_Latn.dev,41140
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bod_Tibt.dev,326756
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bos_Latn.dev,40391
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bug_Latn.dev,48536
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,bul_Cyrl.dev,43610
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,cat_Latn.dev,37987
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ceb_Latn.dev,48380
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ces_Latn.dev,40989
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,cjk_Latn.dev,50452
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ckb_Arab.dev,100317
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,crh_Latn.dev,48067
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,cym_Latn.dev,52499
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,dan_Latn.dev,39398
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,deu_Latn.dev,34518
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,dik_Latn.dev,55027
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,dyu_Latn.dev,50597
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,dzo_Tibt.dev,361220
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ell_Grek.dev,56158
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,eng_Latn.dev,26485
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,epo_Latn.dev,40150
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,est_Latn.dev,42179
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,eus_Latn.dev,40753
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ewe_Latn.dev,70132
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fao_Latn.dev,49147
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fij_Latn.dev,53747
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fin_Latn.dev,43673
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fon_Latn.dev,93742
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fra_Latn.dev,34497
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fur_Latn.dev,45323
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,fuv_Latn.dev,46078
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,gaz_Latn.dev,58817
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,gla_Latn.dev,61419
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,gle_Latn.dev,57477
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,glg_Latn.dev,34839
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,grn_Latn.dev,51871
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,guj_Gujr.dev,72583
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hat_Latn.dev,42373
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hau_Latn.dev,50622
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,heb_Hebr.dev,43228
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hin_Deva.dev,47535
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hne_Deva.dev,54043
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hrv_Latn.dev,40028
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hun_Latn.dev,42552
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,hye_Armn.dev,50850
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ibo_Latn.dev,61630
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ilo_Latn.dev,51768
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ind_Latn.dev,34856
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,isl_Latn.dev,49857
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ita_Latn.dev,36679
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,jav_Latn.dev,43147
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,jpn_Jpan.dev,41676
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kab_Latn.dev,60837
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kac_Latn.dev,59373
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kam_Latn.dev,51187
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kan_Knda.dev,59550
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kas_Arab.dev,68177
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kas_Deva.dev,65022
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kat_Geor.dev,63913
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kaz_Cyrl.dev,54413
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kbp_Latn.dev,120617
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kea_Latn.dev,41274
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,khk_Cyrl.dev,62972
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,khm_Khmr.dev,395015
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kik_Latn.dev,69678
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kin_Latn.dev,53999
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kir_Cyrl.dev,57287
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,kmb_Latn.dev,52405
