model,N,gini
moonshotai/Kimi-K3,167,0.1819390072101854
moonshotai/Kimi-K3,168,0.1819385440614929
moonshotai/Kimi-K3,169,0.18177955791070843
moonshotai/Kimi-K3,170,0.18126943326061928
moonshotai/Kimi-K3,171,0.18105276828955041
moonshotai/Kimi-K3,172,0.1804840167184356
moonshotai/Kimi-K3,173,0.18543212265122544
moonshotai/Kimi-K3,174,0.19731256915294626
moonshotai/Kimi-K3,175,0.19663146429675993
moonshotai/Kimi-K3,176,0.1959533563999949
moonshotai/Kimi-K3,177,0.1959910136265317
moonshotai/Kimi-K3,178,0.19544175223874594
moonshotai/Kimi-K3,179,0.19524551119286704
moonshotai/Kimi-K3,180,0.19469775779734344
moonshotai/Kimi-K3,181,0.19414668797219203
moonshotai/Kimi-K3,182,0.19513239425877216
moonshotai/Kimi-K3,183,0.19547141384646372
moonshotai/Kimi-K3,184,0.19499844670515487
moonshotai/Kimi-K3,185,0.19444093444119526
moonshotai/Kimi-K3,186,0.19566584144112587
moonshotai/Kimi-K3,187,0.1951690065091145
moonshotai/Kimi-K3,188,0.19455052146636076
moonshotai/Kimi-K3,189,0.1943633339212738
moonshotai/Kimi-K3,190,0.19464048086378072
moonshotai/Kimi-K3,191,0.19463965758112822
moonshotai/Kimi-K3,192,0.1942060247672477
moonshotai/Kimi-K3,193,0.19436666314236506
moonshotai/Kimi-K3,194,0.19381769389254777
moonshotai/Kimi-K3,195,0.19370665089687256
moonshotai/Kimi-K3,196,0.19322964335831183
moonshotai/Kimi-K3,197,0.19321404137525833
moonshotai/Kimi-K3,198,0.1926299360450514
moonshotai/Kimi-K3,199,0.20289132010311084
moonshotai/Kimi-K3,200,0.20227981341576862
moonshotai/Kimi-K3,201,0.20170783544775905
moonshotai/Kimi-K3,202,0.2011171149936284
moonshotai/Kimi-K3,203,0.20078684171377192
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,2,0.41527689176463434
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,3,0.3698568649942646
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,4,0.5140592227020357
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,5,0.4282698442484518
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,6,0.3641491809366302
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,7,0.44440939530202384
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,8,0.506524206284068
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,9,0.45708752210777015
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,10,0.41527147061816216
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,11,0.38816301019530486
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,12,0.35959463521794444
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,13,0.3377653850832296
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,14,0.3169490242266324
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,15,0.2985839962273411
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,16,0.28230848104974204
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,17,0.31981764625389797
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,18,0.35256407192592953
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,19,0.3357115888932296
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,20,0.3664637569787297
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,21,0.3572792975837029
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,22,0.34241097845717827
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,23,0.3300473484919748
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,24,0.3235362926005545
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,25,0.34788773390824734
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,26,0.36928789512589666
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,27,0.35722773361454996
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,28,0.34642521195908627
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,29,0.3666302281651521
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,30,0.35725992508268356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,31,0.37490904838909556
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,32,0.3915287418441027
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,33,0.40725234057952386
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,34,0.42233153891703634
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,35,0.4117186962194923
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,36,0.401571007773299
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,37,0.39172942877023487
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,38,0.38251813114692435
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,39,0.37355318744685184
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,40,0.3879784484747797
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,41,0.3809820964761985
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,42,0.37274620233894407
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,43,0.38600401938376794
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,44,0.3780264210622726
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,45,0.39080262273622557
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,46,0.3862420646307576
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,47,0.39734113129124293
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,48,0.4077685702896796
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,49,0.4177602684802082
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,50,0.4101365512861226
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,51,0.4042159393943736
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,52,0.413902730172403
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,53,0.42411738308478397
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,54,0.41709568370432115
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,55,0.4259748360252895
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,56,0.4347317613949504
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,57,0.4286386748235773
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,58,0.4369024485953654
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,59,0.4445081550062817
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,60,0.4521687210672012
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,61,0.45977995934208593
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,62,0.4664017768898612
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,63,0.47394818828474605
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,64,0.4677008403886149
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,65,0.47431972812711676
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,66,0.4805406037375979
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,67,0.4747533818852343
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,68,0.48047276093010804
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,69,0.474242823252383
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,70,0.4684281965625041
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,71,0.47448891792949444
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,72,0.46898562708003433
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,73,0.4751652855646651
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,74,0.4806277410386801
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,75,0.4865404768649946
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,76,0.4812402550725712
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,77,0.4770550368356108
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,78,0.4722757296826592
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,79,0.4773773690819314
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,80,0.4724114112035622
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,81,0.4675665207760311
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,82,0.47216043169324995
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,83,0.4673610062560638
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,84,0.4724400734728793
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,85,0.47789642931179754
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,86,0.47304561411033785
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,87,0.46821287669971623
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,88,0.47294174503199393
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,89,0.4687933416725092
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,90,0.46439328674228264
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,91,0.4601313006147112
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,92,0.46518230422583295
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,93,0.46083208842004386
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,94,0.46575150495474893
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,95,0.461522878253801
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,96,0.45788416408979815
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,97,0.45372902172078944
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,98,0.4586315576567268
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,99,0.45509244171480767
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,100,0.45111423158478425
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,101,0.4471425092855419
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,102,0.4515135173255429
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,103,0.4560060341837482
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,104,0.4524035186416546
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,105,0.4488320396530301
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,106,0.4458667547738535
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,107,0.44223816432644436
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,108,0.447001926280872
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,109,0.44352968868568654
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,110,0.43996108155958114
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,111,0.4364888320984175
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,112,0.43301723691454796
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,113,0.42963917571276156
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,114,0.42627064194342235
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,115,0.4229744151026611
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,116,0.4200625820069581
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,117,0.4246672126593316
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,118,0.42153713703915696
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,119,0.41843759522997725
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,120,0.4153184305525257
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,121,0.41232053978971006
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,122,0.4104320162362811
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,123,0.4076173235906644
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,124,0.4047648136697308
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,125,0.4018604265164605
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,126,0.39899338243152727
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,127,0.39637554182535006
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,128,0.40106638738123657
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,129,0.39833773906932635
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,130,0.39565737049079597
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,131,0.3999623430716712
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,132,0.40367760306664335
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,133,0.4078403599188807
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,134,0.41190800787815207
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,135,0.4158166462963502
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,136,0.4194971670371421
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,137,0.42329874956432056
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,138,0.4270832276707923
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,139,0.4307528552839175
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,140,0.4343950053848509
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,141,0.43798260974292025
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,142,0.4414585885000757
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,143,0.43948793146561926
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,144,0.44297687148603937
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,145,0.44641025733827555
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,146,0.44989999606448516
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,147,0.44728419660959085
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,148,0.4445578561133119
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,149,0.44188498903084494
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,150,0.4451353197240593
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,151,0.44249960935849897
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,152,0.4402872756959906
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,153,0.43846818871656557
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,154,0.4367898131130379
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,155,0.43458944130236477
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,156,0.43208781292235665
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,157,0.4296992491358076
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,158,0.4330627307608754
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,159,0.4306142028756963
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,160,0.4339311097758536
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,161,0.4318819735951287
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,162,0.42955194464002333
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,163,0.42716978951384577
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,164,0.4248347822656233
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,165,0.42251690723170543
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,166,0.4202140062637567
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,167,0.41809585485270295
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,168,0.4160105256190494
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,169,0.4192327613559186
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,170,0.41700320842782834
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,171,0.42009296961735454
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,172,0.41787670209810024
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,173,0.4204804588530655
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,174,0.42335212724220783
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,175,0.421462535956572
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,176,0.4193856366577633
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,177,0.42233658951491315
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,178,0.42073669412633063
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,179,0.41891720824753853
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,180,0.4168152763940296
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,181,0.41536391346724755
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,182,0.41823567042070087
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,183,0.41666406988117477
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,184,0.4146165686377836
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,185,0.417486797243239
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,186,0.4162501413378261
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,187,0.4142379905162794
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,188,0.412394586802733
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,189,0.41059058359455647
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,190,0.40879320081682713
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,191,0.40716614561767117
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,192,0.40531755211778875
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,193,0.40366177562303895
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,194,0.40204631319019835
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,195,0.40032598196936875
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,196,0.39847425257949687
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,197,0.39681779908606374
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,198,0.3954023928165529
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,199,0.3975795123244461
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,200,0.39580089474126234
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,201,0.3945419958543841
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,202,0.3927826697933374
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,203,0.39103704942681006
meta-llama/Llama-2-7b-hf,2,0.12055984794253405
meta-llama/Llama-2-7b-hf,3,0.10491549726916816
meta-llama/Llama-2-7b-hf,4,0.14898262688261332
meta-llama/Llama-2-7b-hf,5,0.13291351733658274
meta-llama/Llama-2-7b-hf,6,0.11865645965938398
meta-llama/Llama-2-7b-hf,7,0.12241932339754391
meta-llama/Llama-2-7b-hf,8,0.12536269597382632
meta-llama/Llama-2-7b-hf,9,0.12105060076632479
meta-llama/Llama-2-7b-hf,10,0.11513499396036675
meta-llama/Llama-2-7b-hf,11,0.11075481064368042
meta-llama/Llama-2-7b-hf,12,0.10603448520986003
meta-llama/Llama-2-7b-hf,13,0.10908042111135408
meta-llama/Llama-2-7b-hf,14,0.10537416035122882
meta-llama/Llama-2-7b-hf,15,0.10243690269335826
meta-llama/Llama-2-7b-hf,16,0.12757391025633402
meta-llama/Llama-2-7b-hf,17,0.15009252333115697
meta-llama/Llama-2-7b-hf,18,0.1453142874497615
meta-llama/Llama-2-7b-hf,19,0.14345639415817368
meta-llama/Llama-2-7b-hf,20,0.16348576946910698
meta-llama/Llama-2-7b-hf,21,0.16280162310442958
meta-llama/Llama-2-7b-hf,22,0.15883771258700374
meta-llama/Llama-2-7b-hf,23,0.15648109396092558
meta-llama/Llama-2-7b-hf,24,0.1528221412972557
meta-llama/Llama-2-7b-hf,25,0.17516509323443374
meta-llama/Llama-2-7b-hf,26,0.2057327653335257
meta-llama/Llama-2-7b-hf,27,0.20158339226219302
meta-llama/Llama-2-7b-hf,28,0.19759429330132328
meta-llama/Llama-2-7b-hf,29,0.2129816845019099
meta-llama/Llama-2-7b-hf,30,0.21138043557858355
meta-llama/Llama-2-7b-hf,31,0.20770328975546093
meta-llama/Llama-2-7b-hf,32,0.21101406999686212
meta-llama/Llama-2-7b-hf,33,0.20783461785338342
meta-llama/Llama-2-7b-hf,34,0.22095619872794625
meta-llama/Llama-2-7b-hf,35,0.2183110490289093
meta-llama/Llama-2-7b-hf,36,0.21695993283501847
meta-llama/Llama-2-7b-hf,37,0.21389004293891234
meta-llama/Llama-2-7b-hf,38,0.2113693974501003
meta-llama/Llama-2-7b-hf,39,0.20851034490888165
meta-llama/Llama-2-7b-hf,40,0.22594525983717828
meta-llama/Llama-2-7b-hf,41,0.2232722884888152
meta-llama/Llama-2-7b-hf,42,0.2204761218913338
meta-llama/Llama-2-7b-hf,43,0.2284914975315413
meta-llama/Llama-2-7b-hf,44,0.2262741151133736
meta-llama/Llama-2-7b-hf,45,0.22938190013948456
meta-llama/Llama-2-7b-hf,46,0.22728263794607773
meta-llama/Llama-2-7b-hf,47,0.24180681596688514
meta-llama/Llama-2-7b-hf,48,0.24827714893486452
meta-llama/Llama-2-7b-hf,49,0.24641700907929764
meta-llama/Llama-2-7b-hf,50,0.2444059205557232
meta-llama/Llama-2-7b-hf,51,0.24216545207410634
meta-llama/Llama-2-7b-hf,52,0.24008386749746546
meta-llama/Llama-2-7b-hf,53,0.24362258025887362
meta-llama/Llama-2-7b-hf,54,0.24353179622754761
meta-llama/Llama-2-7b-hf,55,0.249735752044433
meta-llama/Llama-2-7b-hf,56,0.2527444302710691
meta-llama/Llama-2-7b-hf,57,0.25083634464331306
meta-llama/Llama-2-7b-hf,58,0.25741394144165963
meta-llama/Llama-2-7b-hf,59,0.2864175243421141
meta-llama/Llama-2-7b-hf,60,0.31069749411433145
meta-llama/Llama-2-7b-hf,61,0.30862976262127506
meta-llama/Llama-2-7b-hf,62,0.30648618503781067
meta-llama/Llama-2-7b-hf,63,0.31839643375127147
meta-llama/Llama-2-7b-hf,64,0.31807144867496673
meta-llama/Llama-2-7b-hf,65,0.3331165594845247
meta-llama/Llama-2-7b-hf,66,0.33099223881734785
meta-llama/Llama-2-7b-hf,67,0.3292227108992134
meta-llama/Llama-2-7b-hf,68,0.34305207172576857
meta-llama/Llama-2-7b-hf,69,0.34161446033103093
meta-llama/Llama-2-7b-hf,70,0.33978804231668613
meta-llama/Llama-2-7b-hf,71,0.34602337745312695
meta-llama/Llama-2-7b-hf,72,0.34574522838651944
meta-llama/Llama-2-7b-hf,73,0.3544296341619313
meta-llama/Llama-2-7b-hf,74,0.352498172874256
meta-llama/Llama-2-7b-hf,75,0.3650922140151853
meta-llama/Llama-2-7b-hf,76,0.36443664753968585
meta-llama/Llama-2-7b-hf,77,0.3627741435451406
meta-llama/Llama-2-7b-hf,78,0.3612253172525046
meta-llama/Llama-2-7b-hf,79,0.35933696035354346
meta-llama/Llama-2-7b-hf,80,0.3580305886105841
meta-llama/Llama-2-7b-hf,81,0.3564139722834061
meta-llama/Llama-2-7b-hf,82,0.3672669089977145
meta-llama/Llama-2-7b-hf,83,0.365702277387951
meta-llama/Llama-2-7b-hf,84,0.36437892147138085
meta-llama/Llama-2-7b-hf,85,0.36685654628726505
meta-llama/Llama-2-7b-hf,86,0.36598813227217564
meta-llama/Llama-2-7b-hf,87,0.36551400581536764
meta-llama/Llama-2-7b-hf,88,0.363810245915815
meta-llama/Llama-2-7b-hf,89,0.36231837740264794
meta-llama/Llama-2-7b-hf,90,0.36165160170309085
meta-llama/Llama-2-7b-hf,91,0.36021135633768586
meta-llama/Llama-2-7b-hf,92,0.36106108564779427
meta-llama/Llama-2-7b-hf,93,0.3600220097309095
meta-llama/Llama-2-7b-hf,94,0.3590534729621344
meta-llama/Llama-2-7b-hf,95,0.35782698881751807
meta-llama/Llama-2-7b-hf,96,0.35768662412807584
meta-llama/Llama-2-7b-hf,97,0.3565932261881508
meta-llama/Llama-2-7b-hf,98,0.355452984030451
meta-llama/Llama-2-7b-hf,99,0.3540547513776524
meta-llama/Llama-2-7b-hf,100,0.3529129580784556
meta-llama/Llama-2-7b-hf,101,0.3515947330896978
meta-llama/Llama-2-7b-hf,102,0.3507668640862356
meta-llama/Llama-2-7b-hf,103,0.3501669443418922
meta-llama/Llama-2-7b-hf,104,0.34876769990821765
meta-llama/Llama-2-7b-hf,105,0.3476279022578801
meta-llama/Llama-2-7b-hf,106,0.34634636240574745
meta-llama/Llama-2-7b-hf,107,0.34574606240679806
meta-llama/Llama-2-7b-hf,108,0.3473918200194641
meta-llama/Llama-2-7b-hf,109,0.34639077381469097
meta-llama/Llama-2-7b-hf,110,0.3454217249754834
meta-llama/Llama-2-7b-hf,111,0.3444749218423717
meta-llama/Llama-2-7b-hf,112,0.3433234972941168
meta-llama/Llama-2-7b-hf,113,0.342320315607169
meta-llama/Llama-2-7b-hf,114,0.3412804144760089
meta-llama/Llama-2-7b-hf,115,0.3401759857336055
meta-llama/Llama-2-7b-hf,116,0.3389782021483285
meta-llama/Llama-2-7b-hf,117,0.3417565322279206
meta-llama/Llama-2-7b-hf,118,0.34086690091838
meta-llama/Llama-2-7b-hf,119,0.34025192653004965
meta-llama/Llama-2-7b-hf,120,0.33942856459009496
meta-llama/Llama-2-7b-hf,121,0.33880626394841906
meta-llama/Llama-2-7b-hf,122,0.33767131027771846
meta-llama/Llama-2-7b-hf,123,0.3365577522668437
meta-llama/Llama-2-7b-hf,124,0.3355311312952387
meta-llama/Llama-2-7b-hf,125,0.3345436547545457
meta-llama/Llama-2-7b-hf,126,0.33353712437165384
meta-llama/Llama-2-7b-hf,127,0.3325130218779291
meta-llama/Llama-2-7b-hf,128,0.3354042623605973
meta-llama/Llama-2-7b-hf,129,0.3343206679007109
meta-llama/Llama-2-7b-hf,130,0.33333930738148365
meta-llama/Llama-2-7b-hf,131,0.3329216082741735
meta-llama/Llama-2-7b-hf,132,0.3324876044062903
meta-llama/Llama-2-7b-hf,133,0.3315245158698179
meta-llama/Llama-2-7b-hf,134,0.3306290276580728
meta-llama/Llama-2-7b-hf,135,0.3296717942080032
meta-llama/Llama-2-7b-hf,136,0.32926008806115203
meta-llama/Llama-2-7b-hf,137,0.32833746779633866
meta-llama/Llama-2-7b-hf,138,0.3279110840837891
meta-llama/Llama-2-7b-hf,139,0.32751565064431487
meta-llama/Llama-2-7b-hf,140,0.32658263547017086
meta-llama/Llama-2-7b-hf,141,0.32606225987817195
meta-llama/Llama-2-7b-hf,142,0.32549285951426055
meta-llama/Llama-2-7b-hf,143,0.3252465025381448
meta-llama/Llama-2-7b-hf,144,0.3243178512844962
meta-llama/Llama-2-7b-hf,145,0.3233958017188574
meta-llama/Llama-2-7b-hf,146,0.32280657413158487
meta-llama/Llama-2-7b-hf,147,0.3218830655492515
meta-llama/Llama-2-7b-hf,148,0.32121242531434935
meta-llama/Llama-2-7b-hf,149,0.3207143600158886
meta-llama/Llama-2-7b-hf,150,0.3199697294029227
meta-llama/Llama-2-7b-hf,151,0.3195084344795289
meta-llama/Llama-2-7b-hf,152,0.31861971371461806
